,researcher_name,skills
189,"Williams, Christopher","{'catalysis solid', 'reflection infrared', 'oxide supported', 'development application', 'deposition allow', 'interface catalysis', 'carried liquid', 'particular focus studying solid liquid catalytic interface catalysis carried liquid phase important application fine chemical pharmaceutical production', 'byproduct biodiesel', 'reduction carbon', 'composition nanoscale', 'spectroscopic method', 'acid selective', 'material prepared', 'acid acid', 'particular focus', 'heterogeneous catalysis', 'condition e', 'catalyst reaction', 'focus studying', 'williams group', 'level understanding', 'ester hydrocarbon', 'solid liquid', 'mechanism govern', 'protocol development', 'national science', 'centerroom main', 'electrocatalytic reduction', 'molecular level', 'nanoparticle catalyst', 'group surface', 'area heterogeneous', 'govern function', 'understanding critical', 'catalysis carried', 'application fine', 'infrared atr', 'biomass derived', 'frequency spectroscopy', 'spectroscopy sers', 'prepared either', 'phase high', 'catalyst surface', 'primary involves', 'heterogeneous catalyst', 'major byproduct biodiesel production hydrodeoxygenation biomass derived organic acid acid ester hydrocarbon fuel electrocatalytic reduction carbon dioxide hydrocarbon catalyst investigation involve polycrystalline transition metal oxide supported mono bimetallic nanoparticle catalyst latter material prepared either traditional catalyst synthesis method novel protocol development g', 'technique development', 'reaction system', 'development group', 'size composition', 'situ operando', 'synthesis method', 'catalytic interface', 'critical wish', 'involve polycrystalline', 'ketoesters alkenoic', 'specific technique', 'ir spectroscopy', 'adsorption catalysis', 'hydrogenation alpha', 'major byproduct', 'organic acid', 'involves development', 'engineering centerroom main streetcolumbia', 'gas pressure', 'metal oxide', 'science foundation', 'variety industrial', 'vibrational spectroscopic', 'industrially relevant', 'study adsorption', 'approach allows', 'solid catalyst', 'derived organic', 'attenuated total', 'investigation involve', 'transition metal', 'allow control', 'funded national', 'hydrocarbon fuel', 'traditional catalyst', 'phase important', 'currently funded', 'sc williams', 'temperature specific', 'sum frequency', 'catalyst synthesis', 'variety industrial source', 'sfs information', 'dioxide hydrocarbon', 'application situ', 'selective oxidation', 'total reflection', 'attenuated total reflection infrared atr ir spectroscopy', 'catalysis surface', 'operando surface', 'specific application', 'bimetallic nanoparticle', 'important application', 'atr ir', 'fuel electrocatalytic', 'industrial source', 'fuel biorenewable', 'especially glycerol', 'production hydrodeoxygenation', 'surface industrially', 'latter material', 'electroless deposition', 'method study', 'catalytic mechanism', 'enhanced raman', 'new fuel', 'rationally design', 'pharmaceutical production', 'condition understanding', 'method novel', 'wish rationally', 'develop molecular', 'fine chemical', 'control size', 'future current', 'chemical pharmaceutical', 'surface vibrational', 'catalyst specific', 'catalyst latter', 'nanoscale williams', 'allows develop', 'design catalyst', 'including especially', 'liquid phase high gas pressure temperature specific technique development group surface enhanced raman spectroscopy sers', 'development g', 'understanding catalytic', 'enantioselective hydrogenation', 'either traditional', 'high gas', 'carbon dioxide', 'acid ester', 'metal nano', 'reaction condition', 'main streetcolumbia', 'group currently', 'biorenewable resource', 'spectroscopy sfs', 'production new fuel biorenewable resource primary involves development application situ operando surface vibrational spectroscopic method study adsorption catalysis solid catalyst surface industrially relevant reaction condition e', 'information obtained', 'engineering centerroom', 'dendrimer metal nano composite', 'novel protocol', 'supported mono', 'surface enhanced', 'electroless deposition allow control size composition nanoscale williams group currently funded national science foundation', 'catalyst investigation', 'relevant reaction', 'including especially glycerol', 'nano composite', 'current reaction', 'application future', 'system enantioselective', 'liquid catalytic', 'hydrocarbon catalyst', 'sc williams group area heterogeneous catalysis surface science', 'hydrodeoxygenation biomass', 'sum frequency spectroscopy sfs information obtained approach allows develop molecular level understanding catalytic mechanism govern function heterogeneous catalyst reaction condition understanding critical wish rationally design catalyst specific application future current reaction system enantioselective hydrogenation alpha ketoesters alkenoic acid selective oxidation alcohol', 'dendrimer metal', 'oxidation alcohol', 'alpha ketoesters', 'alkenoic acid', 'polycrystalline transition', 'obtained approach', 'mono bimetallic', 'production new', 'group area', 'liquid phase', 'pressure temperature', 'biodiesel production', 'resource primary', 'function heterogeneous', 'studying solid', 'surface science', 'raman spectroscopy'}"
190,"Won, Sang Hee","{'fuel', 'chemical kinetics', 'flame', 'propulsion', 'combustion'}"
191,"Wu, Dezhi","{'health', 'ux design', 'data analytics', 'humancomputer interaction', 'big data', 'behavioral information security', 'ai', 'big data analytics', 'behavioral information', 'interaction ux', 'information security', 'humancomputer interaction ux design'}"
192,"Xu, Songhua","{'artificial intelligence', 'mining patent', 'health cancer informatics artificial intelligence', 'intelligent software', 'including personalization', 'including medical', 'informatics artificial', 'information retrieval', 'interactive technique', 'law computer', 'songhua xu', 'cancer informatics', 'property law', 'health cancer', 'recommender system', 'recommender system text image mining patent informatics intelligent software practitioner intellectual property law computer graphic interactive technique multimedia visualization visual analytics intelligent user interface', 'analytics intelligent', 'songhua xu area health information technology', 'practitioner intellectual', 'health information', 'software practitioner', 'technique multimedia', 'image mining', 'multimedia visualization', 'patent informatics', 'system text', 'informatics intelligent', 'xu area', 'text image', 'knowledge management', 'graphic interactive', 'intellectual property', 'area health', 'visualization visual', 'visual analytics', 'user interface', 'computer graphic', 'information technology', 'intelligent user'}"
193,"Xue, Xingjian (Chris) ","{'oxide fuel', 'energy conversion', 'reliability durability', 'separation membrane', 'conversion storage', 'structural material', 'electrolysis cell', 'transport phenomenon', 'functional structural', 'fuel cell', 'dr xue solid oxide fuel cell', 'durability functional', 'gas separation membrane', 'material electrochemical', 'reliability durability functional structural material', 'gas separation', 'dr xue', 'xue solid', 'transport phenomenon electrochemical kinetics', 'phenomenon electrochemical', 'solid oxide', 'oxide electrolysis', 'solid oxide electrolysis cell', 'electrochemical energy', 'electrochemical kinetics', 'material electrochemical energy conversion storage'}"
194,"Yoon, Yeomin","{'adsorption', 'membrane filtration', 'water treatment', 'sonodegradation', 'nanotechnology'}"
195,"Yu, Lingyu ","{'ultrasonics', 'vibration', 'health monitoring', 'structural health monitoring', 'structural health'}"
196,"Yuan, Lang","{'solidification', 'additive manufacturing', 'discrete element', 'element modelling', 'discrete element modelling', 'microstructure modelling'}"
197,"Zand, Ramtin","{'computer architecture', 'zand involve', 'adaptive computer', 'reconfigurable adaptive', 'emerging nanoscale', 'low power', 'low power reliability aware vlsi circuit', 'vlsi circuit', 'dr zand', 'power reliability', 'including spintronic', 'neuromorphic computing', 'design machine', 'electronics including', 'reconfigurable adaptive computer architecture', 'reliability aware', 'hardware design', 'spintronic device', 'nanoscale electronics', 'emerging nanoscale electronics including spintronic device', 'involve hardware', 'aware vlsi', 'dr zand involve hardware design machine learning system', 'machine learning', 'learning system'}"
198,"Zhang, Bin","{'sc', 'main streetcolumbia', 'swearingenroom main', 'swearingenroom main streetcolumbia'}"
199,"Zhang, Qi","{'diverse context end', 'long term', 'artificial intelligence', 'ai system', 'retain power', 'reliable', 'term goal', 'develop analyze', 'algorithm uncertain', 'power flexibility', 'analyze decision', 'decision making', 'build safe', 'dynamic environment', 'context end', 'learning long', 'making algorithm', 'develop analyze decision making algorithm uncertain', 'goal build', 'intelligence reinforcement', 'artificial intelligence reinforcement learning long term goal build safe', 'flexibility handle', 'trustworthy ai system retain power flexibility handle complex', 'handle complex', 'diverse context', 'trustworthy ai', 'system retain', 'reinforcement learning'}"
200,"Zhou, Caizhi","{'stir welding', 'mechanical metallurgy', 'multiscale modeling', 'crystal plasticity', 'friction stir welding', 'friction stir', 'dislocation dynamic'}"
201,"Ziehl, Paul","{'paul ziehl', 'sponsored joint', 'serf understand', 'mechanical civil', 'main street', 'associate dean', 'investigator four', 'college professor', 'management joint', 'principal investigator', 'environmental engineering', 'analytics development', 'joint venture', 'enterprise college', 'civil environmental', 'professor structural', 'college engineering', 'four year', 'engineering dr', 'sc paul', 'served principal', 'structural engineering', 'ziehl ha', 'deployed wireless', 'sc paul ziehl associate dean college engineering computing', 'engineering department', 'nist sponsored', 'development commercially', 'ziehl associate', 'experience management', 'ha served', 'understand align', 'wireless structural', 'collaborator ha', 'ha experience', 'involving multiple', 'structural prognosis', 'dr ziehl', 'multiple industrial', 'department mechanical', 'align capability', 'year nist', 'engineering main', 'dean college', 'commercially deployed', 'project involving', 'capability faculty', 'venture project', 'prognosis system', 'suite', 'engineering main street', 'faculty enterprise', 'industrial collaborator', 'edge analytics', 'engineering computing', 'serf understand align capability faculty enterprise college professor structural engineering department mechanical civil environmental engineering dr ziehl ha experience management joint venture project involving multiple industrial collaborator ha served principal investigator four year nist sponsored joint venture project edge analytics development commercially deployed wireless structural prognosis system', 'project edge'}"
